timestamp,PG1,PG2,PG3,QG1,QG2,QG3,Vreal1,Vreal2,Vreal3,Vreal4,Vreal5,Vreal6,Vreal7,Vreal8,Vreal9,Vimag1,Vimag2,Vimag3,Vimag4,Vimag5,Vimag6,Vimag7,Vimag8,Vimag9
0.010000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.011000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.012000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.013000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.014000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.015000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.016000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.017000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.018000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.019000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.020000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.021000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.022000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.023000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.024000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.025000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.026000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.027000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.028000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.029000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.030000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.031000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.032000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.033000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.034000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.035000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.036000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.037000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.038000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.039000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.040000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.041000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.042000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.043000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.044000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.045000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.046000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.047000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.048000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.049000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.050000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.051000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.052000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.053000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.054000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.055000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.056000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.057000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.058000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.059000,0.717116,1.631630,0.850850,0.303097,0.369630,0.018082,1.045200,1.016637,1.026714,1.030157,0.998155,1.015654,1.028759,1.020897,1.036952,0.000000,0.164994,0.083176,-0.039609,-0.069099,-0.065042,0.066395,0.012876,0.035334
0.060000,0.681681,1.656355,0.722922,0.365734,0.571228,-0.024276,1.041480,0.995831,1.028914,1.022951,0.983172,1.012415,0.997064,0.969621,1.039804,0.001862,0.154518,0.107060,-0.035975,-0.071497,-0.051520,0.050639,-0.014059,0.066900
0.061000,0.624724,0.430330,0.277878,2.995801,3.966330,2.656840,0.889224,0.581664,0.542549,0.726434,0.583394,0.600245,0.366788,0.396280,0.000000,-0.000883,0.155205,0.075320,-0.041235,-0.053917,-0.051689,0.051551,0.024943,0.000000
0.062000,0.624724,0.430330,0.277878,2.995801,3.966330,2.656840,0.889224,0.581664,0.542542,0.726434,0.583394,0.600250,0.366788,0.396280,0.000000,-0.000795,0.155205,0.075374,-0.041235,-0.053917,-0.051629,0.051551,0.024943,0.000000
0.063000,0.624624,0.430430,0.277978,2.995901,3.966330,2.656840,0.889224,0.581649,0.542542,0.726434,0.583394,0.600250,0.366782,0.396278,0.000000,-0.000795,0.155263,0.075374,-0.041235,-0.053917,-0.051629,0.051588,0.024982,0.000000
0.064000,0.624424,0.430430,0.278078,2.995901,3.966330,2.656840,0.889224,0.581633,0.542527,0.726438,0.583394,0.600250,0.366777,0.396275,0.000000,-0.000795,0.155320,0.075482,-0.041163,-0.053917,-0.051629,0.051624,0.025022,0.000000
0.065000,0.624224,0.430530,0.278078,2.995901,3.966430,2.656840,0.889224,0.581602,0.542519,0.726438,0.583399,0.600255,0.366772,0.396273,0.000000,-0.000795,0.155436,0.075536,-0.041163,-0.053859,-0.051569,0.051661,0.025061,0.000000
0.066000,0.624023,0.430630,0.278278,2.995901,3.966430,2.656940,0.889224,0.581586,0.542504,0.726438,0.583399,0.600255,0.366767,0.396268,0.000000,-0.000795,0.155494,0.075643,-0.041163,-0.053859,-0.051569,0.051697,0.025140,0.000000
0.067000,0.623823,0.430730,0.278378,2.996001,3.966530,2.656940,0.889224,0.581555,0.542488,0.726442,0.583405,0.600260,0.366756,0.396265,0.000000,-0.000795,0.155609,0.075751,-0.041091,-0.053801,-0.051510,0.051770,0.025179,0.000000
0.068000,0.623523,0.430930,0.278478,2.996001,3.966629,2.656940,0.889224,0.581508,0.542473,0.726442,0.583410,0.600266,0.366746,0.396260,0.000000,-0.000706,0.155782,0.075859,-0.041091,-0.053743,-0.051450,0.051843,0.025258,0.000000
0.069000,0.623123,0.431031,0.278678,2.996001,3.966629,2.657040,0.889224,0.581476,0.542450,0.726447,0.583416,0.600271,0.366735,0.396155,0.000000,-0.000706,0.155898,0.076021,-0.041019,-0.053685,-0.051390,0.051915,0.025330,0.000000
0.070000,0.622822,0.431231,0.278879,2.996101,3.966729,2.657040,0.889224,0.581429,0.542435,0.726447,0.583321,0.600276,0.366720,0.396147,0.000000,-0.000706,0.156071,0.076128,-0.041019,-0.053618,-0.051331,0.052025,0.025448,0.000000
0.071000,0.622422,0.431431,0.278979,2.996101,3.966829,2.657140,0.889224,0.581366,0.542404,0.726350,0.583326,0.600281,0.366709,0.396142,0.000000,-0.000706,0.156302,0.076344,-0.040941,-0.053560,-0.051271,0.052098,0.025527,0.000000
0.072000,0.621921,0.431631,0.279279,2.996201,3.966929,2.657240,0.889224,0.581222,0.542381,0.726354,0.583332,0.600286,0.366693,0.396134,0.000000,-0.000618,0.156449,0.076505,-0.040869,-0.053502,-0.051212,0.052207,0.025645,0.000000
0.073000,0.621421,0.431831,0.279479,2.996301,3.967029,2.657240,0.889224,0.581159,0.542251,0.726359,0.583342,0.600197,0.366672,0.396126,0.000000,-0.000618,0.156680,0.076707,-0.040797,-0.053386,-0.051084,0.052352,0.025763,0.000000
0.074000,0.620920,0.432032,0.279679,2.996301,3.967129,2.657340,0.889224,0.581080,0.542220,0.726363,0.583348,0.600202,0.366657,0.396116,0.000000,-0.000530,0.156968,0.076922,-0.040725,-0.053328,-0.051024,0.052462,0.025920,0.000000
0.075000,0.620320,0.432332,0.279980,2.996401,3.967329,2.657440,0.889224,0.581017,0.542189,0.726367,0.583253,0.600212,0.366635,0.396108,0.000000,-0.000530,0.157199,0.077137,-0.040653,-0.053261,-0.050905,0.052607,0.026038,0.000000
0.076000,0.619719,0.432632,0.280280,2.996500,3.967429,2.657540,0.889224,0.580938,0.542150,0.726371,0.583264,0.600217,0.366515,0.396098,0.000000,-0.000442,0.157488,0.077407,-0.040580,-0.053145,-0.050845,0.052739,0.026196,0.000000
0.077000,0.619119,0.432932,0.280580,2.996600,3.967528,2.657640,0.889224,0.580858,0.542111,0.726375,0.583275,0.600227,0.366493,0.396087,0.000000,-0.000442,0.157776,0.077676,-0.040508,-0.053029,-0.050726,0.052884,0.026353,0.000000
0.078000,0.618418,0.433233,0.280881,2.996600,3.967728,2.657740,0.889224,0.580763,0.542072,0.726279,0.583285,0.600237,0.366467,0.396074,0.000000,-0.000353,0.158122,0.077945,-0.040431,-0.052914,-0.050607,0.053066,0.026550,0.000000
0.079000,0.617717,0.433533,0.281181,2.996700,3.967928,2.657839,0.889123,0.580667,0.542025,0.726283,0.583296,0.600148,0.366440,0.396063,0.000000,-0.000353,0.158468,0.078268,-0.040358,-0.052798,-0.050479,0.053248,0.026707,0.000000
