timestamp,PG1,PG2,PG3,QG1,QG2,QG3,Vreal1,Vreal2,Vreal3,Vreal4,Vreal5,Vreal6,Vreal7,Vreal8,Vreal9,Vimag1,Vimag2,Vimag3,Vimag4,Vimag5,Vimag6,Vimag7,Vimag8,Vimag9
0.016000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.017000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.018000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.019000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.020000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.021000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.022000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.023000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.024000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.025000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.026000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.027000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.028000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.029000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.030000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.031000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.032000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.033000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.034000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.035000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.036000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.037000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.038000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.039000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.040000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.041000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.042000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.043000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.044000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.045000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.046000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.047000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.048000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.049000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.050000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.051000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.052000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.053000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.054000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.055000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.056000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.057000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.058000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.059000,0.7157,1.6297,0.8497,0.3028,0.3695,0.0178,1.0400,1.0116,1.0216,1.0251,0.9933,1.0106,1.0237,1.0159,1.0318,0.0000,0.1653,0.0834,-0.0396,-0.0691,-0.0650,0.0666,0.0130,0.0355
0.060000,0.6224,0.8789,-0.0000,2.6520,2.3129,5.7045,0.9048,0.7740,0.0000,0.7616,0.7047,0.5726,0.6621,0.4861,0.2500,0.0000,0.1711,0.0000,-0.0396,-0.0487,-0.0520,0.0754,0.0336,0.0225
0.061000,0.6224,0.8790,0.0000,2.6520,2.3130,5.7045,0.9048,0.7740,0.0000,0.7616,0.7047,0.5726,0.6621,0.4861,0.2500,0.0001,0.1711,0.0000,-0.0396,-0.0487,-0.0520,0.0754,0.0336,0.0225
0.062000,0.6223,0.8790,-0.0000,2.6521,2.3130,5.7045,0.9048,0.7740,0.0000,0.7616,0.7047,0.5726,0.6621,0.4861,0.2500,0.0001,0.1712,0.0000,-0.0396,-0.0487,-0.0520,0.0754,0.0336,0.0225
0.063000,0.6222,0.8791,0.0000,2.6521,2.3130,5.7045,0.9048,0.7740,0.0000,0.7616,0.7047,0.5726,0.6621,0.4861,0.2500,0.0001,0.1712,0.0000,-0.0396,-0.0487,-0.0520,0.0755,0.0336,0.0226
0.064000,0.6221,0.8792,0.0000,2.6521,2.3131,5.7045,0.9047,0.7740,0.0000,0.7616,0.7047,0.5726,0.6621,0.4861,0.2500,0.0001,0.1713,0.0000,-0.0395,-0.0487,-0.0519,0.0755,0.0337,0.0226
0.065000,0.6219,0.8793,-0.0000,2.6521,2.3131,5.7045,0.9047,0.7740,0.0000,0.7616,0.7047,0.5726,0.6621,0.4861,0.2500,0.0001,0.1714,0.0000,-0.0395,-0.0486,-0.0519,0.0756,0.0337,0.0226
0.066000,0.6218,0.8795,-0.0000,2.6521,2.3132,5.7045,0.9047,0.7739,0.0000,0.7616,0.7047,0.5726,0.6621,0.4861,0.2500,0.0001,0.1715,0.0000,-0.0395,-0.0486,-0.0519,0.0756,0.0338,0.0226
0.067000,0.6216,0.8797,-0.0000,2.6522,2.3133,5.7045,0.9047,0.7739,0.0000,0.7616,0.7047,0.5726,0.6621,0.4861,0.2500,0.0001,0.1716,0.0000,-0.0395,-0.0486,-0.0519,0.0757,0.0338,0.0226
0.068000,0.6214,0.8799,0.0000,2.6522,2.3134,5.7045,0.9047,0.7739,0.0000,0.7616,0.7046,0.5725,0.6620,0.4861,0.2500,0.0001,0.1717,0.0000,-0.0394,-0.0485,-0.0519,0.0758,0.0339,0.0226
0.069000,0.6211,0.8801,-0.0000,2.6522,2.3135,5.7045,0.9047,0.7738,0.0000,0.7616,0.7046,0.5725,0.6620,0.4861,0.2500,0.0002,0.1718,0.0000,-0.0394,-0.0485,-0.0518,0.0759,0.0339,0.0227
0.070000,0.6208,0.8803,0.0000,2.6523,2.3136,5.7045,0.9047,0.7738,0.0000,0.7616,0.7046,0.5725,0.6620,0.4861,0.2500,0.0002,0.1720,0.0000,-0.0394,-0.0484,-0.0518,0.0760,0.0340,0.0227
0.071000,0.6205,0.8806,0.0000,2.6523,2.3138,5.7045,0.9047,0.7737,0.0000,0.7616,0.7046,0.5725,0.6620,0.4861,0.2500,0.0002,0.1721,0.0000,-0.0393,-0.0483,-0.0518,0.0761,0.0341,0.0227
0.072000,0.6202,0.8809,0.0000,2.6524,2.3139,5.7045,0.9047,0.7737,0.0000,0.7616,0.7046,0.5725,0.6619,0.4860,0.2500,0.0002,0.1723,0.0000,-0.0393,-0.0483,-0.0517,0.0763,0.0342,0.0228
0.073000,0.6199,0.8812,-0.0000,2.6524,2.3141,5.7045,0.9047,0.7736,0.0000,0.7616,0.7046,0.5725,0.6619,0.4860,0.2500,0.0003,0.1725,0.0000,-0.0392,-0.0482,-0.0517,0.0764,0.0343,0.0228
0.074000,0.6195,0.8816,-0.0000,2.6525,2.3142,5.7045,0.9047,0.7736,0.0000,0.7616,0.7046,0.5725,0.6619,0.4860,0.2499,0.0003,0.1727,0.0000,-0.0392,-0.0481,-0.0516,0.0765,0.0344,0.0228
0.075000,0.6191,0.8819,0.0000,2.6526,2.3144,5.7045,0.9047,0.7735,0.0000,0.7616,0.7046,0.5725,0.6618,0.4860,0.2499,0.0003,0.1729,0.0000,-0.0391,-0.0480,-0.0516,0.0767,0.0345,0.0229
0.076000,0.6187,0.8823,0.0000,2.6526,2.3146,5.7045,0.9047,0.7734,0.0000,0.7616,0.7046,0.5725,0.6618,0.4860,0.2499,0.0004,0.1731,0.0000,-0.0391,-0.0479,-0.0515,0.0769,0.0346,0.0229
0.077000,0.6182,0.8827,0.0000,2.6527,2.3148,5.7045,0.9047,0.7734,0.0000,0.7616,0.7045,0.5725,0.6618,0.4859,0.2499,0.0004,0.1734,0.0000,-0.0390,-0.0478,-0.0515,0.0770,0.0347,0.0230
0.078000,0.6177,0.8832,0.0000,2.6528,2.3150,5.7045,0.9047,0.7733,0.0000,0.7615,0.7045,0.5725,0.6617,0.4859,0.2499,0.0004,0.1737,0.0000,-0.0390,-0.0477,-0.0514,0.0772,0.0348,0.0230
0.079000,0.6172,0.8836,-0.0000,2.6528,2.3153,5.7045,0.9047,0.7732,0.0000,0.7615,0.7045,0.5725,0.6617,0.4859,0.2499,0.0005,0.1739,0.0000,-0.0389,-0.0476,-0.0514,0.0774,0.0350,0.0231
